product_id,category,animal,size,price,sales,rating,repeat_purchase,sales_per_unit_price,is_high_rating
356,Medicine,Bird,Medium,34.88,1198.81,4.0,1,34.36955275229357,0
357,Equipment,Cat,Small,28.36,1044.03,5.0,0,36.813469675599436,1
358,Toys,Cat,small,33.99,1345.66,6.0,0,39.58987937628714,1
359,Toys,Bird,MEDIUM,44.07,1517.76,5.0,1,34.43975493533016,1
360,Housing,Dog,Small,31.22,877.81,3.0,1,28.116912235746316,0
361,Housing,Dog,MEDIUM,28.064999999999998,674.73,4.9911111111111115,1,24.04168893639765,0
362,Housing,Bird,LARGE,46.11,1565.71,7.0,0,33.9559748427673,1
363,Equipment,Fish,SMALL,22.91,700.94,3.0,1,30.595373199476214,0
364,Accessory,Bird,medium,33.11,864.73,4.0,1,26.116883116883116,0
365,Accessory,Dog,large,32.79,1060.94,5.0,0,32.35559621835926,1
366,Equipment,Cat,medium,23.07,799.68,5.0,1,34.663198959687904,1
367,Equipment,Cat,small,27.81,1025.05,7.0,1,36.859043509528945,1
368,Food,Dog,Medium,30.89,885.79,5.0,0,28.675623179022335,1
369,Equipment,Cat,small,27.92,1031.79,3.0,1,36.95522922636103,0
370,-,Dog,large,28.064999999999998,1462.67,4.9911111111111115,1,52.11722786388741,0
371,Medicine,Fish,SMALL,20.03,665.55,6.0,1,33.22765851223165,1
372,Toys,Fish,small,28.97,961.73,4.0,1,33.19744563341388,0
373,Equipment,Fish,MEDIUM,18.12,514.67,3.0,1,28.40342163355408,0
374,Food,Fish,Medium,21.04,540.38,5.0,1,25.683460076045627,1
375,Housing,Fish,medium,28.064999999999998,370.28,4.9911111111111115,0,13.193657580616426,0
376,Equipment,Cat,Small,27.9,1026.74,6.0,0,36.800716845878135,1
377,Equipment,Cat,MEDIUM,22.88,789.06,4.0,1,34.48688811188811,0
378,Medicine,Fish,small,20.21,666.75,4.0,1,32.99109351806037,0
379,Equipment,Cat,Small,27.88,1032.4,7.0,1,37.03012912482067,1
380,Food,Dog,SMALL,35.76,1112.35,4.0,1,31.105984340044742,0
381,Food,Fish,SMALL,25.76,731.75,4.0,1,28.40644409937888,0
382,Medicine,Cat,small,24.94,979.15,9.0,0,39.26022453889334,1
383,Food,Fish,small,26.05,747.96,2.0,1,28.712476007677544,0
384,Equipment,Dog,Medium,28.0,871.81,5.0,1,31.136071428571427,1
385,Toys,Fish,Large,34.09,1301.35,9.0,1,38.173951305368135,1
386,Equipment,Fish,medium,18.08,510.02,4.0,1,28.20907079646018,0
387,Housing,Dog,Small,30.86,871.1,3.0,0,28.22747893713545,0
388,Food,Dog,MEDIUM,31.08,889.15,5.0,0,28.608429858429858,1
389,Medicine,Bird,medium,35.11,1216.53,6.0,0,34.64910281970948,1
390,Equipment,Fish,Small,22.93,702.94,5.0,0,30.655909289140865,1
391,Food,Bird,Medium,40.89,1208.03,4.0,1,29.543409146490582,0
392,Housing,Dog,Medium,25.92,674.67,6.0,1,26.028935185185183,1
393,Equipment,Cat,small,28.15,1034.36,7.0,1,36.74458259325044,1
394,Medicine,Cat,medium,28.064999999999998,745.83,4.9911111111111115,1,26.575093532870127,0
395,Housing,Bird,Medium,28.064999999999998,958.94,4.9911111111111115,0,34.16853732406913,0
396,Toys,Fish,medium,23.86,741.11,6.0,1,31.060771165129925,1
397,Medicine,Dog,Medium,24.8,837.19,4.0,0,33.75766129032258,0
398,Equipment,Fish,SMALL,23.11,716.78,5.0,0,31.01601038511467,1
399,Toys,Fish,LARGE,33.97,1289.12,6.0,0,37.94877833382396,1
400,Accessory,Dog,large,33.14,1065.51,2.0,0,32.151780325890165,0
401,Equipment,Cat,small,28.06,1030.25,7.0,0,36.71596578759801,1
402,Toys,Fish,Small,28.85,971.26,4.0,0,33.665857885615246,0
403,Accessory,Bird,Large,42.88,1416.28,5.0,1,33.02891791044776,1
404,Housing,Fish,small,21.36,541.92,4.0,1,25.370786516853933,0
405,Food,Bird,large,50.92,1849.66,5.0,0,36.32482325216025,1
406,Food,Cat,Small,28.064999999999998,1065.98,4.9911111111111115,1,37.98254053091039,0
407,Medicine,Fish,small,19.95,665.53,6.0,0,33.35989974937343,1
408,Toys,Cat,small,34.24,1361.1,8.0,0,39.75175233644859,1
409,Equipment,Cat,small,28.04,1035.07,4.0,0,36.914051355206844,0
410,Food,Bird,medium,41.13,1211.2,5.0,0,29.448091417456844,1
411,Housing,Cat,small,26.19,826.92,3.0,1,31.573883161512025,0
412,Housing,Cat,small,26.44,834.68,4.0,0,31.56883509833585,0
413,Housing,Dog,medium,26.01,673.05,3.0,0,25.87658592848904,0
414,Equipment,Cat,SMALL,27.98,1036.29,6.0,0,37.036812008577556,1
415,Equipment,Cat,small,28.064999999999998,1036.69,4.9911111111111115,0,36.93889185818636,0
416,Equipment,Cat,small,27.94,1035.28,3.0,1,37.0536864710093,0
417,Food,Fish,medium,20.92,539.64,1.0,1,25.795411089866153,0
418,Housing,Cat,large,31.16,1138.04,7.0,0,36.52246469833119,1
419,Toys,Fish,small,29.13,973.42,6.0,0,33.416409200137316,1
420,Equipment,Fish,small,22.87,700.78,5.0,1,30.641888937472668,1
421,Housing,Cat,medium,21.03,616.66,6.0,1,29.32287208749405,1
422,Food,Bird,Large,50.91,1854.43,7.0,1,36.42565311333727,1
423,Equipment,Cat,small,27.94,1034.34,5.0,1,37.020042949176805,1
424,Housing,Bird,SMALL,41.01,1191.23,5.0,0,29.04730553523531,1
425,Equipment,Cat,Small,27.82,1031.78,6.0,0,37.087706685837524,1
426,Housing,Fish,large,26.0,782.43,4.0,0,30.093461538461536,0
427,-,Cat,medium,28.064999999999998,1080.53,4.9911111111111115,0,38.50097986816319,0
428,Equipment,Dog,Small,32.95,1104.95,5.0,0,33.53414264036419,1
429,Food,Dog,small,36.04,1119.84,7.0,0,31.07214206437292,1
430,Medicine,Dog,Small,30.18,1096.79,4.0,1,36.3416169648774,0
431,Toys,Fish,small,29.02,975.45,6.0,1,33.613025499655414,1
432,Accessory,Dog,LARGE,33.1,1062.62,5.0,0,32.10332326283987,1
433,Toys,Dog,SMALL,38.84,1417.22,6.0,1,36.488671472708546,1
434,Food,Bird,Small,45.78,1456.48,6.0,0,31.81476627348187,1
435,Housing,Cat,Small,26.29,834.96,5.0,1,31.75960441232408,1
436,Food,Fish,medium,20.87,543.76,4.0,1,26.054623862002874,0
437,Toys,Cat,Small,33.89,1340.5,9.0,1,39.55444083800531,1
438,Equipment,Cat,small,28.04,1040.72,6.0,1,37.11554921540657,1
439,Food,Dog,medium,31.19,898.42,3.0,1,28.804745110612373,0
440,Toys,Cat,Small,34.47,1374.79,4.0,0,39.88366695677401,0
441,Housing,Cat,medium,21.03,617.98,3.0,0,29.385639562529718,0
442,Toys,Bird,medium,43.95,1522.52,4.0,1,34.64209328782707,0
443,Food,Dog,large,40.99,1464.54,5.0,0,35.729202244449866,1
444,Equipment,Fish,medium,18.01,510.19,2.0,1,28.328151027207106,0
445,Toys,Fish,medium,24.06,744.96,5.0,1,30.96259351620948,1
446,Equipment,Cat,SMALL,27.99,1029.53,5.0,1,36.78206502322258,1
447,Food,Bird,Medium,40.9,1216.38,5.0,1,29.740342298288514,1
448,Toys,Fish,MEDIUM,24.02,742.64,5.0,1,30.917568692756035,1
449,Toys,Bird,large,54.16,2248.04,8.0,1,41.50738552437223,1
450,Toys,Cat,small,34.1,1344.84,6.0,0,39.438123167155425,1
451,Housing,Cat,Small,26.08,822.27,4.0,1,31.52875766871166,0
452,Accessory,Bird,Large,42.82,1417.18,4.0,0,33.09621672115834,0
453,Toys,Fish,Small,28.98,973.92,6.0,1,33.60662525879917,1
454,Accessory,Bird,LARGE,43.12,1434.65,5.0,0,33.2711038961039,1
455,Accessory,Cat,MEDIUM,17.95,512.36,3.0,0,28.54373259052925,0
456,Accessory,Bird,Large,42.92,1411.82,4.0,0,32.89422180801491,0
457,Food,Fish,Small,26.33,750.33,5.0,1,28.49715153816939,1
458,Medicine,Cat,small,25.17,994.41,9.0,1,39.50774731823599,1
459,Medicine,Bird,LARGE,45.06,1871.35,8.0,0,41.53018197958277,1
460,Medicine,Cat,small,24.76,970.57,7.0,1,39.19911147011309,1
461,Medicine,Fish,small,20.09,669.38,6.0,1,33.319064211050275,1
462,Housing,Dog,SMALL,31.09,886.84,3.0,1,28.52492762946285,0
463,Medicine,Dog,Small,29.98,1081.52,7.0,1,36.07471647765177,1
464,Medicine,Fish,Small,19.98,662.74,3.0,1,33.17017017017017,0
465,Equipment,Cat,Medium,22.99,794.74,5.0,0,34.568943018703784,1
466,Food,Cat,medium,26.15,836.75,4.0,1,31.9980879541109,0
467,Toys,Bird,large,53.97,2246.77,8.0,1,41.629979618306464,1
468,Housing,Dog,Small,30.96,868.61,6.0,0,28.055878552971574,1
469,Accessory,Bird,LARGE,43.04,1422.27,5.0,1,33.04530669144982,1
470,Food,Bird,large,51.04,1861.15,4.0,1,36.46453761755486,0
471,Toys,Cat,Small,28.064999999999998,1354.1,4.9911111111111115,1,48.248708355603064,0
472,Medicine,Dog,Medium,28.064999999999998,842.07,4.9911111111111115,0,30.00427578834848,0
473,Equipment,Cat,Medium,23.14,797.38,6.0,0,34.458945548833185,1
474,Equipment,Cat,small,28.3,1047.8,3.0,0,37.024734982332156,0
475,Medicine,Cat,MEDIUM,19.94,735.52,6.0,1,36.886659979939814,1
476,Food,Fish,Small,26.22,735.94,2.0,0,28.067887109077045,0
477,Medicine,Fish,MEDIUM,14.99,461.05,5.0,1,30.757171447631755,1
478,Accessory,Dog,Medium,22.98,578.38,3.0,1,25.168842471714534,0
479,Toys,Dog,small,38.98,1415.14,4.0,0,36.30425859415085,0
480,Equipment,Fish,Small,23.09,710.71,6.0,0,30.779991338241665,1
481,Medicine,Dog,Medium,25.06,842.67,5.0,1,33.62609736632083,1
482,Food,Dog,medium,28.064999999999998,888.34,4.9911111111111115,0,31.652948512381975,0
483,Medicine,Dog,medium,28.064999999999998,840.67,4.9911111111111115,1,29.954391590949584,0
484,Toys,Fish,small,29.01,971.13,6.0,0,33.475698035160285,1
485,Medicine,Bird,Small,39.79,1476.14,5.0,1,37.09826589595376,1
486,Accessory,Bird,large,43.03,1424.58,5.0,1,33.10666976528003,1
487,Medicine,Cat,Small,24.74,977.78,7.0,1,39.52223120452708,1
488,Housing,Fish,Medium,15.95,369.07,3.0,1,23.139184952978056,0
489,Equipment,Fish,Small,23.07,702.33,5.0,0,30.443433029908974,1
490,Housing,Dog,small,30.93,886.42,6.0,1,28.658907209828644,1
491,Equipment,Cat,small,27.83,1025.24,4.0,1,36.839381961911606,0
492,Toys,Cat,Small,28.064999999999998,1371.3,4.9911111111111115,1,48.861571352218064,0
493,Housing,Dog,SMALL,30.81,864.88,3.0,1,28.071405387861084,0
494,Food,Bird,medium,40.83,1196.56,4.0,1,29.30590252265491,0
495,Food,Dog,Large,40.91,1460.29,6.0,1,35.69518455145442,1
496,Food,Fish,small,25.7,727.87,3.0,1,28.321789883268483,0
497,Food,Cat,SMALL,31.03,1072.2,6.0,1,34.55365775056397,1
498,Equipment,Dog,LARGE,37.89,1440.06,4.0,1,38.00633412509897,0
499,Equipment,Cat,MEDIUM,22.9,787.62,6.0,0,34.3938864628821,1
500,Toys,Fish,large,34.17,1296.58,5.0,1,37.94498097746561,1
501,Housing,Cat,SMALL,28.064999999999998,830.74,4.9911111111111115,0,29.600570105113132,0
502,Housing,Bird,Medium,36.01,962.21,5.0,0,26.720633157456266,1
503,Housing,Fish,Medium,16.17,374.04,4.0,1,23.131725417439704,0
504,Medicine,Cat,medium,28.064999999999998,735.57,4.9911111111111115,0,26.209513629075364,0
505,Housing,Fish,medium,15.94,365.3,4.0,0,22.917189460476788,0
506,Housing,Bird,small,40.97,1204.78,6.0,1,29.406394923114473,1
507,Accessory,Bird,Medium,33.04,861.89,5.0,1,26.086259079903147,1
508,Housing,Dog,Medium,26.2,678.22,2.0,1,25.886259541984735,0
509,Toys,Dog,small,39.19,1419.66,3.0,1,36.22505741260526,0
510,Medicine,Cat,MEDIUM,19.97,736.3,6.0,1,36.87030545818728,1
511,Housing,Dog,medium,26.03,675.41,7.0,0,25.94736842105263,1
512,Food,Cat,LARGE,36.0,1408.16,6.0,1,39.11555555555556,1
513,Toys,Dog,small,38.66,1403.4,5.0,0,36.3010863942059,1
514,Toys,Fish,medium,23.95,742.87,7.0,1,31.017536534446766,1
515,Accessory,Dog,MEDIUM,22.88,577.12,4.0,0,25.223776223776223,0
516,Housing,Fish,Large,25.93,784.8,3.0,1,30.266101041264942,0
517,Medicine,Cat,small,25.29,1001.91,7.0,1,39.616844602609724,1
518,Toys,Dog,large,44.03,1797.02,7.0,1,40.81353622530093,1
519,Food,Cat,MEDIUM,25.9,831.78,3.0,1,32.11505791505792,0
520,Medicine,Cat,medium,19.91,735.01,8.0,1,36.91662481165243,1
521,Toys,Cat,small,33.91,1337.11,9.0,0,39.43114125626659,1
522,Toys,Dog,Medium,28.064999999999998,1159.18,4.9911111111111115,1,41.303402814894,0
523,Housing,Dog,MEDIUM,26.09,671.89,3.0,0,25.752778842468377,0
524,Medicine,Fish,small,19.89,661.23,6.0,0,33.244343891402714,1
525,Accessory,Dog,Large,33.06,1063.55,2.0,0,32.170296430732,0
526,Accessory,Bird,medium,32.96,856.75,5.0,1,25.9936286407767,1
527,Equipment,Fish,Small,22.69,695.63,6.0,1,30.65799911855443,1
528,Medicine,Cat,Small,24.78,975.55,6.0,1,39.3684422921711,1
529,Housing,Cat,small,25.92,820.26,3.0,0,31.645833333333332,0
530,Toys,Fish,SMALL,29.09,979.48,8.0,1,33.670677208662774,1
531,Accessory,Fish,small,18.09,446.76,3.0,0,24.69651741293532,0
532,Food,Bird,Large,50.9,1862.12,7.0,1,36.58388998035363,1
533,Equipment,Cat,Small,28.15,1040.73,8.0,1,36.9708703374778,1
534,Toys,Cat,Small,34.18,1357.61,7.0,0,39.71942656524283,1
535,Toys,Cat,small,34.03,1347.16,7.0,1,39.58742286218043,1
536,Equipment,Cat,small,28.03,1035.32,6.0,0,36.93613985016054,1
537,Medicine,Dog,medium,25.16,846.37,3.0,0,33.639507154213035,0
538,Housing,Dog,small,28.064999999999998,887.93,4.9911111111111115,1,31.638339568858008,0
539,Equipment,Cat,Medium,28.064999999999998,795.71,4.9911111111111115,1,28.352396223053628,0
540,Housing,Fish,large,25.91,775.92,3.0,1,29.94673871092242,0
541,Housing,Dog,MEDIUM,25.98,676.72,3.0,1,26.047729022324866,0
542,Medicine,Cat,MEDIUM,20.11,745.46,5.0,1,37.06911984087519,1
543,Housing,Dog,Large,36.09,1187.66,4.0,1,32.908284843446935,0
544,Medicine,Fish,LARGE,24.88,942.65,6.0,1,37.88786173633441,1
545,Accessory,Dog,Medium,22.93,574.75,1.0,1,25.06541648495421,0
546,Toys,Cat,SMALL,34.28,1354.57,6.0,1,39.51487747957993,1
547,Toys,Cat,Medium,29.05,1079.88,7.0,1,37.173149741824446,1
548,Food,Dog,Small,35.99,1130.21,3.0,1,31.403445401500417,0
549,Toys,Bird,Small,49.02,1820.0,5.0,1,37.12770297837617,1
550,Food,Fish,large,31.16,1028.57,6.0,0,33.00930680359435,1
551,Equipment,Cat,small,28.27,1048.08,7.0,1,37.07392996108949,1
552,Food,Fish,Medium,21.14,548.11,3.0,0,25.92762535477767,0
553,Equipment,Dog,medium,27.93,871.63,6.0,1,31.20766201217329,1
554,Equipment,Fish,SMALL,22.97,705.93,5.0,0,30.73269481932956,1
555,Toys,Cat,medium,28.84,1070.85,4.0,0,37.13072122052704,0
556,Medicine,Fish,Medium,14.94,459.89,6.0,1,30.782463186077646,1
557,Medicine,Dog,large,35.05,1422.39,7.0,1,40.58174037089872,1
558,Toys,Cat,Medium,28.89,1073.93,4.0,1,37.173070266528214,0
559,Equipment,Cat,small,27.98,1031.86,5.0,1,36.87848463187991,1
560,Toys,Dog,small,39.21,1421.19,5.0,0,36.24560061208875,1
561,Food,Dog,large,41.12,1469.55,5.0,1,35.73808365758755,1
562,Food,Bird,medium,41.0,1205.59,4.0,1,29.40463414634146,0
563,Food,Fish,small,26.06,740.27,5.0,1,28.406369915579432,1
564,Toys,Fish,Small,29.25,979.88,5.0,1,33.50017094017094,1
565,Medicine,Cat,SMALL,28.064999999999998,992.07,4.9911111111111115,1,35.349011223944416,0
566,Medicine,Cat,Small,28.064999999999998,999.75,4.9911111111111115,1,35.62266167824693,0
567,Toys,Cat,SMALL,34.33,1374.83,5.0,0,40.047480337896886,1
568,Food,Dog,medium,30.96,885.69,4.0,1,28.607558139534884,0
569,Equipment,Cat,small,27.94,1030.84,5.0,1,36.894774516821755,1
570,Food,Dog,Medium,30.94,887.11,3.0,0,28.671945701357465,0
571,Food,Bird,medium,28.064999999999998,1202.85,4.9911111111111115,1,42.859433458043824,0
572,Toys,Cat,Small,34.23,1359.67,7.0,1,39.72158924919662,1
573,Medicine,Cat,MEDIUM,19.94,735.1,7.0,1,36.865596790371114,1
574,Equipment,Dog,small,33.11,1107.81,2.0,0,33.458471760797345,0
575,Toys,Fish,small,28.74,963.92,5.0,0,33.53931802366041,1
576,Medicine,Cat,Medium,20.09,741.2,5.0,0,36.89397710303634,1
577,Toys,Cat,medium,29.16,1084.45,5.0,1,37.189643347050755,1
578,Toys,Cat,SMALL,28.064999999999998,1353.09,4.9911111111111115,1,48.21272047033672,0
579,Equipment,Cat,SMALL,27.79,1026.51,5.0,0,36.93810723281756,1
580,Toys,Dog,large,44.0,1790.98,9.0,0,40.70409090909091,1
581,Equipment,Cat,Small,28.13,1035.27,7.0,1,36.80305723426947,1
582,Accessory,Dog,large,32.97,1058.07,3.0,1,32.091901728844405,0
583,Housing,Cat,MEDIUM,20.98,616.62,5.0,1,29.390848427073404,1
584,Toys,Fish,medium,23.82,735.3,5.0,1,30.86901763224181,1
585,Food,Dog,large,41.01,1453.78,6.0,0,35.44940258473543,1
586,Equipment,Cat,medium,23.33,808.45,4.0,1,34.652807543934856,0
587,Housing,Bird,Medium,35.96,965.12,1.0,1,26.838709677419356,0
588,Food,Bird,LARGE,50.99,1855.21,6.0,1,36.383800745244166,1
589,Accessory,Bird,medium,33.0,861.52,4.0,0,26.106666666666666,0
590,Equipment,Fish,small,23.0,704.78,4.0,1,30.64260869565217,0
591,Food,Dog,medium,31.16,885.52,3.0,1,28.418485237483953,0
592,Equipment,Cat,small,28.064999999999998,1034.86,4.9911111111111115,0,36.87368608587208,0
593,Equipment,Cat,SMALL,27.94,1030.82,4.0,1,36.8940586972083,0
594,-,Fish,Medium,17.95,509.93,5.0,1,28.408356545961006,1
595,Housing,Cat,medium,28.064999999999998,614.35,4.9911111111111115,0,21.890254765722432,0
596,Food,Cat,MEDIUM,25.92,828.76,5.0,1,31.973765432098762,1
597,Toys,Fish,Small,28.91,975.67,5.0,0,33.74852992044275,1
598,Equipment,Cat,small,27.99,1032.53,5.0,1,36.889246159342626,1
599,Equipment,Bird,Small,42.86,1484.04,5.0,1,34.62529164722352,1
600,Medicine,Cat,medium,19.99,735.73,3.0,1,36.804902451225615,0
601,Equipment,Cat,medium,23.0,793.54,3.0,1,34.50173913043478,0
602,-,Dog,Small,28.064999999999998,1113.97,4.9911111111111115,0,39.692499554605384,0
603,Equipment,Cat,SMALL,27.91,1029.65,4.0,1,36.89179505553565,0
604,Accessory,Bird,Large,43.01,1417.0,5.0,0,32.94582655196466,1
605,Equipment,Cat,Small,28.1,1040.27,6.0,1,37.02028469750889,1
606,Food,Bird,LARGE,28.064999999999998,1861.87,4.9911111111111115,0,66.34135043648674,0
607,Equipment,Cat,Small,27.98,1026.38,3.0,0,36.68263045032166,0
608,Housing,Cat,Small,25.85,814.58,5.0,1,31.511798839458415,1
609,Toys,Fish,Small,28.79,964.58,6.0,0,33.50399444251477,1
610,Medicine,Dog,medium,25.2,850.43,7.0,0,33.74722222222222,1
611,Food,Dog,Medium,30.92,885.53,6.0,1,28.639391979301422,1
612,Food,Bird,medium,41.15,1207.5,6.0,1,29.34386391251519,1
613,Medicine,Dog,small,30.08,1084.15,3.0,1,36.042220744680854,0
614,Housing,Dog,SMALL,31.23,893.06,1.0,1,28.596221581812358,0
615,Toys,Cat,SMALL,34.25,1354.26,8.0,1,39.54043795620438,1
616,Toys,Cat,Small,33.84,1351.85,6.0,0,39.94828605200945,1
617,Housing,Dog,medium,26.03,670.66,2.0,1,25.764886669227813,0
618,Housing,Fish,large,25.9,778.16,3.0,1,30.044787644787647,0
619,Medicine,Dog,Medium,24.82,833.26,5.0,1,33.57211925866237,1
620,Toys,Cat,small,28.064999999999998,1350.95,4.9911111111111115,0,48.13646891145555,0
621,Toys,Fish,SMALL,29.02,967.03,5.0,1,33.32288077188146,1
622,Food,Bird,medium,40.96,1208.98,5.0,0,29.51611328125,1
623,Food,Bird,large,50.92,1852.79,4.0,1,36.38629222309505,0
624,Accessory,Dog,LARGE,28.064999999999998,1065.28,4.9911111111111115,0,37.95759843221094,0
625,Housing,Cat,medium,20.87,609.01,7.0,0,29.18112122664111,1
626,Medicine,Fish,small,20.0,662.86,5.0,1,33.143,1
627,Toys,Fish,small,28.064999999999998,965.99,4.9911111111111115,0,34.419739889542136,0
628,Toys,Cat,SMALL,34.06,1365.83,9.0,1,40.10070463887257,1
629,Housing,Fish,medium,15.99,372.62,4.0,0,23.303314571607256,0
630,Medicine,Fish,MEDIUM,15.14,467.23,5.0,1,30.860634081902244,1
631,Housing,Fish,Medium,15.95,366.79,4.0,1,22.99623824451411,0
632,Equipment,Cat,small,28.15,1031.46,6.0,0,36.64156305506217,1
633,Food,Cat,Large,36.05,1409.62,3.0,1,39.10180305131762,0
634,-,Dog,medium,28.1,872.04,4.0,0,31.03345195729537,0
635,Medicine,Dog,medium,25.04,845.75,4.0,0,33.77595846645367,0
636,Medicine,Fish,Medium,15.16,471.66,6.0,0,31.112137203166228,1
637,Housing,Cat,Medium,20.84,610.48,2.0,1,29.293666026871403,0
638,Housing,Dog,Medium,25.97,670.87,4.0,1,25.83249903735079,0
639,Toys,Dog,small,39.09,1424.13,3.0,1,36.43207981580967,0
640,Food,Dog,medium,31.15,886.18,6.0,0,28.448796147672553,1
641,Housing,Dog,LARGE,36.09,1188.68,4.0,0,32.936547520088666,0
642,Equipment,Cat,SMALL,27.82,1023.28,9.0,1,36.78217109992811,1
643,Toys,Cat,small,33.86,1336.18,8.0,0,39.4619019492026,1
644,Accessory,Cat,LARGE,28.0,998.18,4.0,0,35.64928571428571,0
645,Food,Cat,SMALL,30.74,1053.2,5.0,1,34.2615484710475,1
646,Equipment,Cat,Small,27.85,1031.22,4.0,1,37.027648114901254,0
647,Equipment,Cat,Medium,22.87,787.4,7.0,0,34.42938347179711,1
648,Equipment,Cat,small,28.1,1032.94,4.0,0,36.75943060498221,0
649,Food,Bird,LARGE,51.04,1853.37,4.0,1,36.312108150470216,0
650,Food,Cat,Small,31.27,1082.95,6.0,0,34.632235369363606,1
651,Equipment,Cat,SMALL,27.92,1034.36,6.0,1,37.04727793696274,1
652,Medicine,Dog,SMALL,28.064999999999998,1086.33,4.9911111111111115,0,38.707642971672904,0
653,Toys,Bird,Large,54.02,2254.99,8.0,0,41.74361347649018,1
654,Equipment,Fish,small,22.98,702.76,5.0,0,30.58137510879025,1
655,Food,Fish,Small,26.16,734.68,4.0,0,28.084097859327215,0
656,Medicine,Cat,Small,25.04,995.73,6.0,1,39.76557507987221,1
657,Equipment,Cat,Small,27.86,1027.15,3.0,1,36.86826992103374,0
658,Housing,Dog,LARGE,35.92,1182.28,6.0,1,32.91425389755011,1
659,Food,Cat,medium,25.86,826.9,3.0,1,31.97602474864656,0
660,Equipment,Cat,Medium,23.09,792.03,4.0,1,34.30186227804244,0
661,Toys,Cat,SMALL,34.09,1355.96,8.0,0,39.775887356996186,1
662,Housing,Fish,medium,15.91,369.09,3.0,0,23.198617221873032,0
663,Equipment,Cat,small,28.02,1033.6,4.0,0,36.887937187723054,0
664,Food,Dog,small,36.07,1133.67,4.0,0,31.429719988910453,0
665,Medicine,Dog,small,28.064999999999998,1089.32,4.9911111111111115,0,38.81418136468911,0
666,Food,Fish,small,26.09,732.64,3.0,0,28.081257186661556,0
667,Medicine,Cat,small,24.92,983.26,3.0,1,39.45666131621188,0
668,Accessory,Fish,SMALL,18.14,451.79,3.0,1,24.905733186328558,0
669,Food,Dog,large,40.83,1456.02,4.0,1,35.66054371785452,0
670,Housing,Dog,MEDIUM,26.06,675.27,4.0,1,25.912125863392173,0
671,Accessory,Fish,medium,12.85,286.94,1.0,1,22.329961089494162,0
672,Food,Cat,Medium,26.11,836.46,7.0,0,32.036001531980084,1
673,Medicine,Fish,small,19.78,663.24,6.0,1,33.53083923154701,1
674,Medicine,Cat,Small,24.76,976.59,7.0,1,39.44224555735057,1
675,Housing,Fish,large,25.94,784.18,4.0,1,30.230531996915957,0
676,Toys,Dog,Small,39.07,1413.09,5.0,0,36.16815971333504,1
677,Toys,Cat,medium,29.22,1083.7,8.0,0,37.08761122518823,1
678,Medicine,Cat,small,24.9,981.78,8.0,0,39.4289156626506,1
679,Medicine,Fish,medium,15.21,465.62,5.0,1,30.61275476660092,1
680,Equipment,Cat,Small,28.0,1037.85,6.0,0,37.066071428571426,1
681,Medicine,Cat,small,25.0,992.35,8.0,0,39.694,1
682,Medicine,Fish,medium,14.96,462.92,6.0,1,30.943850267379677,1
683,Housing,Cat,SMALL,25.82,818.94,5.0,1,31.71727343144849,1
684,Toys,Cat,medium,28.93,1074.29,4.0,1,37.134116833736606,0
685,Food,Dog,small,35.84,1116.7,5.0,0,31.157924107142854,1
686,Medicine,Fish,medium,14.96,459.81,4.0,1,30.73596256684492,0
687,Equipment,Dog,medium,27.97,866.65,6.0,0,30.984983911333572,1
688,Accessory,Cat,Large,28.29,1009.17,4.0,0,35.67232237539767,0
689,Food,Cat,small,30.84,1064.04,4.0,1,34.50194552529183,0
690,Equipment,Cat,Small,27.91,1029.62,6.0,1,36.890720171981364,1
691,Housing,Cat,small,25.95,824.36,7.0,1,31.767244701348748,1
692,Toys,Fish,Small,28.064999999999998,974.33,4.9911111111111115,1,34.71690717976127,0
693,Accessory,Bird,LARGE,43.13,1422.67,5.0,1,32.98562485508926,1
694,Toys,Fish,small,28.064999999999998,968.02,4.9911111111111115,1,34.492071975770536,0
695,Toys,Fish,SMALL,28.93,959.82,6.0,1,33.177324576564125,1
696,Food,Dog,small,36.12,1127.48,5.0,0,31.214839424141754,1
697,Equipment,Fish,small,22.8,700.69,5.0,1,30.73201754385965,1
698,Equipment,Fish,small,22.89,698.36,4.0,1,30.509392747924856,0
699,Food,Cat,LARGE,36.02,1413.13,7.0,1,39.23181565796779,1
700,Housing,Dog,large,36.21,1196.63,8.0,1,33.04694835680751,1
701,Medicine,Dog,LARGE,34.93,1430.7,9.0,0,40.95906097910106,1
702,Equipment,Fish,small,23.02,701.28,3.0,0,30.463944396177236,0
703,Equipment,Cat,Medium,22.84,785.16,4.0,0,34.37653239929947,0
704,-,Bird,Small,28.064999999999998,1085.02,4.9911111111111115,1,38.66096561553537,0
705,Medicine,Cat,SMALL,24.86,979.63,7.0,1,39.405872888173775,1
706,Equipment,Cat,Medium,23.03,795.76,7.0,0,34.5531914893617,1
707,Equipment,Dog,MEDIUM,27.98,869.46,5.0,1,31.07433881343817,1
708,Accessory,Cat,Medium,18.1,516.87,4.0,1,28.556353591160217,0
709,Equipment,Dog,medium,28.064999999999998,872.4,4.9911111111111115,0,31.084981293425976,0
710,Toys,Fish,Small,29.11,973.54,3.0,0,33.443490209549985,0
711,Accessory,Dog,MEDIUM,22.96,575.3,3.0,1,25.05662020905923,0
712,Equipment,Cat,medium,23.01,791.79,4.0,0,34.41069100391134,0
713,Accessory,Fish,large,22.99,677.59,4.0,1,29.473249238799482,0
